district,type,location,etc
구로구,lamp_battery,서울특별시 구로구 구로중앙로28길 73 (구로동),구로하우비
구로구,lamp_battery,서울특별시 구로구 공원로 47 (구로동),도림두산베어스타워
구로구,lamp_battery,서울특별시 구로구 공원로 63,희훈타워빌
구로구,lamp_battery,서울특별시 구로구 가마산로 279,동남오피스텔 
구로구,lamp_battery,서울특별시 구로구 구로중앙로 68,신안타워
구로구,lamp_battery,서울특별시 구로구 구로중앙로 134,신구로자이아파트
구로구,lamp_battery,서울특별시 구로구 새말로12길 28 (구로동),
구로구,lamp_battery,서울특별시 구로구 가마산로27길 56(구로동),미주오피스텔 
구로구,lamp_battery,서울특별시 구로구 공원로8길 30-9 (구로동),명지빌딩 
구로구,lamp_battery,서울특별시 구로구 남부순환로 1295 (가리봉동),삼부르네상스파크빌
구로구,lamp_battery,서울특별시 구로구 남부순환로105길 198 (가리봉동),가리봉동 자치회관
구로구,lamp_battery,서울특별시 구로구 중앙로3길 18-8 (고척동),동주민센터 
구로구,lamp_battery,서울특별시 구로구 경인로47나길 19 (고척동),우성꿈동산아파트 옹벽아래 
구로구,lamp_battery,서울특별시 구로구 경서로 31 (고척동),금성기계 앞
구로구,lamp_battery,서울특별시 구로구 경서로 19,대성빌라 A, B동 사이 
구로구,lamp_battery,서울특별시 구로구 중앙로15길 22 (고척동),동주민센터 
구로구,lamp_battery,서울특별시 구로구 고척로52가길 21,피렌체빌
구로구,lamp_battery,서울특별시 구로구 경인로35나길 19 (고척동),
구로구,lamp_battery,서울특별시 구로구 고척로27다길 35-9 (고척동),
구로구,lamp_battery,서울특별시 구로구 고척로31길 78 (고척동),
구로구,lamp_battery,서울특별시 구로구 고척로27바길 64 홍진연립
구로구,lamp_battery,서울특별시 구로구 고척로27마길 26-8 수명그린빌,
구로구,lamp_battery,서울특별시 구로구 경인로33길 51 (개봉동),동주민센터
구로구,lamp_battery,서울특별시 구로구 경인로40길 28 서능돌빌라,서능연립
구로구,lamp_battery,서울특별시 구로구 개봉로23가길 54 미주빌라,미주빌라
구로구,lamp_battery,서울특별시 구로구 경인로35길 32 (개봉동),경인중학교 뒤
구로구,lamp_battery,서울특별시 구로구 고척로25길 7 (개봉동),
구로구,lamp_battery,서울특별시 구로구 고척로19길 67 (개봉동),매봉초등학교 옆 담장
구로구,lamp_battery,서울특별시 구로구 고척로21나길 98-2 거창빌라,거창빌라
구로구,lamp_battery,서울특별시 구로구 경인로 271 고운아파트,고운아파트
구로구,lamp_battery,서울특별시 구로구 개봉로16가길 17 (개봉동),동주민센터(구청사)
