district,type,location,etc
서대문구,lamp_battery,홍제1동 통일로27길 15-1,서강빌라 공동주택
서대문구,lamp_battery,홍제1동 통일로37길 60,한국디지털대학교(2개) 학교
서대문구,lamp_battery,홍제1동 통일로37다길 18-5,에이스빌라 공동주택
서대문구,lamp_battery,홍제1동 통일로37나길 12-6,제일연립 내 공동주택
서대문구,lamp_battery,홍제1동 통일로37길 30,서울맨숀 공동주택
서대문구,lamp_battery,홍제1동 모래내로 453,고은맨숀 공동주택
서대문구,lamp_battery,홍제1동 모래내로 455,광산맨숀 공동주택
서대문구,lamp_battery,홍제1동 통일로35길 31,장성빌라 공동주택
서대문구,lamp_battery,홍제1동 통일로37나길 12-6,해성아파트 공동주택
서대문구,lamp_battery,홍제1동 통일로39길 25,홍제맨숀 공동주택
서대문구,lamp_battery,홍제1동 통일로39길 114,고은경로당 앞 주택가
서대문구,lamp_battery,홍제1동 통일로39다길 23-4,"동일아파트옆, 어린이집위 주택가"
서대문구,lamp_battery,홍제1동 통일로39가길 57,홍제현대아파트 (2개) 공동주택
서대문구,lamp_battery,홍제1동 홍제내길 174,조한아파트 공동주택
서대문구,lamp_battery,홍제1동 홍제내길 168,남양아파트 공동주택
서대문구,lamp_battery,홍제1동 홍제내2길 67,중앙하이츠아파트 공동주택
서대문구,lamp_battery,홍제1동 홍제내2마길 6,가산빌라 공동주택
서대문구,lamp_battery,홍제1동 송죽길 49,서강아파트 공동주택
서대문구,lamp_battery,홍제1동 모래내로 441,홍제금호어울림아파트(3개) 공동주택
서대문구,lamp_battery,홍제2동 통일로34길 27,홍제2동주민센터 공공시설
서대문구,lamp_battery,홍제2동 통일로34길 43,홍제원현대아파트관리사무소 공동주택
서대문구,lamp_battery,홍제2동 통일로34길 46,인왕산현대아파트(총10개) 공동주택
서대문구,lamp_battery,홍제2동 통일로32길 14,인왕궁아파트 쓰레기집하장 공동주택
서대문구,lamp_battery,홍제2동 통일로32길 3,인왕아파트 관리사무소옆 공동주택
서대문구,lamp_battery,홍제2동 통일로26길 17,인왕산어울림아파트 공동주택
서대문구,lamp_battery,홍제2동 통일로 332,무악청구3차아파트헬스장옆 공동주택
서대문구,lamp_battery,홍제2동 통일로 332,무악청구3차아파트주차장입구 공동주택
서대문구,lamp_battery,홍제2동 통일로 344,아파트 관리사무소옆 공동주택
서대문구,lamp_battery,홍제2동 홍제원6안길 7,그레이스아파트 공동주택
서대문구,lamp_battery,홍제2동 통일로 348,후문경비초소 공동주택
서대문구,lamp_battery,홍제2동 통일로 348,상가주차장 공동주택
서대문구,lamp_battery,홍제2동 통일로 348,111동 쓰레기집하장내 공동주택
서대문구,lamp_battery,홍제3동 세무서길 106-12,인왕산벽산아파트 공동주택
서대문구,lamp_battery,홍제3동 세무서2길 64,현대그린아파트 공동주택
서대문구,lamp_battery,홍제3동 세무서8길 49,비콘드림힐아파트 공동주택
서대문구,lamp_battery,홍제3동 문화촌길 6-37,문화촌현대아파트 (4개) 공동주택
서대문구,lamp_battery,홍제3동 세검정로3길 63,태영으뜸아파트 공동주택
서대문구,lamp_battery,홍제3동 세검정로 134,유원하나아파트 (3개) 공동주택
서대문구,lamp_battery,홍제3동 세검정로4길 32,홍제3동주민센터 공공시설
서대문구,lamp_battery,홍제3동 세무서길 28, 주택가
서대문구,lamp_battery,홍제3동 세무서길 39,홍일아파트 공동주택
서대문구,lamp_battery,홍제3동 세무서길 97,제일주택 공동주택
서대문구,lamp_battery,홍제3동 세검정로4가길 29, 주택가
서대문구,lamp_battery,홍제3동 세검정로4길 91,금강빌라 공동주택
서대문구,lamp_battery,홍은1동 홍지문2길 19, 주택가
서대문구,lamp_battery,홍은1동 세검정로1길 95,벽산아파트 녹우촌옆 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 13,홍제초교 학교
서대문구,lamp_battery,홍은1동 통일로 484,유진아파트 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 156,초원아파트 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 149,풍림아이원아파트 (2개) 공동주택
서대문구,lamp_battery,홍은1동 포방터길 154,종건빌라 공동주택
서대문구,lamp_battery,홍은1동 포방터10길 33,홍은극동아파트 (3개소) 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 81,동일(아) 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 85,홍은1동주민센터 공공시설
서대문구,lamp_battery,홍은1동 홍은중앙로7길 56, 주택가
서대문구,lamp_battery,홍은1동 홍은중앙로1길 33,유원홍은아파트 공동주택
서대문구,lamp_battery,홍은1동 세검정로1길 93,벽산아파트 (총6개) 공동주택
서대문구,lamp_battery,홍은1동 통일로48가길 37,풍림1차아파트 공동주택
서대문구,lamp_battery,홍은1동 통일로48나길 32,신계아파트 공동주택
서대문구,lamp_battery,홍은1동 홍은중앙로 125,공영주차장 공영주차장
서대문구,lamp_battery,홍은1동 세검정로1길 35,풍림2차아파트 (3개) 공동주택
서대문구,lamp_battery,홍은1동 포방터2길 79, 주택가
서대문구,lamp_battery,홍은1동 홍지문2길 43,공영주차장 공영주차장
서대문구,lamp_battery,홍은2동 연희로41나길 1,논골문화원 주택가
서대문구,lamp_battery,홍은2동 가좌로2길 60,코오롱빌라 공동주택
서대문구,lamp_battery,홍은2동 모래내로 334,홍은2동주민센터 공공시설
서대문구,lamp_battery,홍은2동 연희로39나길 2,정원단지 경로당 주택가
서대문구,lamp_battery,홍은2동 연희로 377,현대아파트 102동 경로당앞 공동주택
서대문구,lamp_battery,홍은2동 모래내로 309,두산아파트 공동주택
서대문구,lamp_battery,홍은2동 모래내로 319,진흥아파트 공동주택
서대문구,lamp_battery,홍은2동 명지대길 104,연희비버리힐스 공동주택
서대문구,lamp_battery,홍은2동 명지길 48,신원지벤스타 빌라 공동주택
서대문구,lamp_battery,홍은2동 가좌로 65,서강주상복합아파트 공동주택
