district,type,location,etc
금천구,lamp_battery,독산3동-10,독산3동 주민센터
금천구,lamp_battery,독산3동-11,공영 주차장
금천구,lamp_battery,독산3동-14,구룡공원
금천구,lamp_battery,독산3동-15,한아아파트 앞
금천구,lamp_battery,독산3동-16,문성초등학교 후문 안
금천구,lamp_battery,독산3동-17,문성중학교 내 클린하우스
금천구,lamp_battery,독산3동-18,정우센스빌 맞은편
금천구,lamp_battery,독산3동-19,예전이룸아파트 앞
금천구,lamp_battery,독산3동-20,크로바볼링장 앞
금천구,lamp_battery,독산3동-21,독산고등학교 앞
금천구,lamp_battery,독산3동-22,호암산 등산로 입구 옆
금천구,lamp_battery,독산3동-23,리치힐아파트 뒷담장 모서리 
금천구,lamp_battery,독산4동-1,대덕 트윈빌 101동
금천구,lamp_battery,독산4동-2,대덕 트윈빌 102동
금천구,lamp_battery,독산4동-3,동아 아파트
금천구,lamp_battery,독산4동-4,아셈그린힐
금천구,lamp_battery,독산4동-5,쌈지공원
금천구,lamp_battery,독산4동-6,노보텔 엠배서더 뒷편
금천구,lamp_battery,독산4동-7,구립도서관
금천구,lamp_battery,독산4동-8,문화체육센터
금천구,lamp_battery,독산4동-9,주민센터 지하주차장 입구
금천구,lamp_battery,독산4동-10,서초파레스 아파트
금천구,lamp_battery,시흥1동-1,건영 아파트
금천구,lamp_battery,시흥1동-2,럭키아파트 1동
금천구,lamp_battery,시흥1동-3,럭키아파트 2동
금천구,lamp_battery,시흥1동-4,럭키아파트 3동
금천구,lamp_battery,시흥1동-5,럭키아파트 5동
금천구,lamp_battery,시흥1동-6,럭키아파트 7동
금천구,lamp_battery,시흥1동-7,럭키아파트 8동
금천구,lamp_battery,시흥1동-8,럭키아파트 9동
금천구,lamp_battery,시흥1동-9,럭키아파트 10동
금천구,lamp_battery,시흥1동-10,목련아파트
금천구,lamp_battery,시흥1동-11,무지개 아파트 1동
금천구,lamp_battery,시흥1동-12,무지개 아파트 2동
금천구,lamp_battery,시흥1동-13,무지개 아파트 3동
금천구,lamp_battery,시흥1동-14,무지개 아파트 5동
금천구,lamp_battery,시흥1동-15,무지개 아파트 상가
금천구,lamp_battery,시흥1동-16,베르빌 아파트
금천구,lamp_battery,시흥1동-17,산호시티빌
금천구,lamp_battery,시흥1동-18,성지아파트
금천구,lamp_battery,시흥1동-19,영광아파트
금천구,lamp_battery,시흥1동-20,원미아트 빌라
금천구,lamp_battery,시흥1동-22,시흥1동 주민센터
금천구,lamp_battery,시흥1동-23,해태 공원
금천구,lamp_battery,시흥1동-24,주택가
금천구,lamp_battery,시흥1동-25,주택가
금천구,lamp_battery,시흥1동-26,주택가
금천구,lamp_battery,시흥1동-27,상신정비 자동차
금천구,lamp_battery,시흥1동-28,그린하이클라스빌
금천구,lamp_battery,시흥1동-29,시티뷰 오피스텔
금천구,lamp_battery,시흥1동-30,금천구청 지하1층
금천구,lamp_battery,시흥1동-32,힐스테이트 아파트 101동
금천구,lamp_battery,시흥1동-33,힐스테이트 아파트 106동
금천구,lamp_battery,시흥1동-34,힐스테이트 아파트 202동
금천구,lamp_battery,시흥1동-35,힐스테이트 아파트 208동
금천구,lamp_battery,시흥1동-36,힐스테이트 아파트 209동
금천구,lamp_battery,시흥1동-37,힐스테이트 아파트 210동
금천구,lamp_battery,시흥1동-38,클린하우스(삼성빌라 맞은편)
금천구,lamp_battery,시흥1동-39,금빛공원
금천구,lamp_battery,시흥1동-40,주택가
금천구,lamp_battery,시흥1동-41,금천경찰서
금천구,lamp_battery,시흥2동-1,벽산1단지 101동
금천구,lamp_battery,시흥2동-2,벽산1단지 106동
금천구,lamp_battery,시흥2동-3,벽산1단지 108동
금천구,lamp_battery,시흥2동-4,벽산1단지 109동
금천구,lamp_battery,시흥2동-5,벽산1단지 110동
금천구,lamp_battery,시흥2동-6,벽산1단지 111동
금천구,lamp_battery,시흥2동-7,벽산1단지 112동
금천구,lamp_battery,시흥2동-8,벽산1단지 115동
금천구,lamp_battery,시흥2동-9,벽산2단지 201동 202동 사이
금천구,lamp_battery,시흥2동-10,벽산3단지 101동
