district,type,location,etc
광진구,lamp_battery,서울특별시 광진구 능동로21길 40 군자빌라 옆,
광진구,lamp_battery,서울특별시 광진구 동일로40길 34 호동아파트,
광진구,lamp_battery,서울특별시 광진구 군자로 74 장안초등학교,
광진구,lamp_battery,서울특별시 광진구 광나루로 441 어린이회관,
광진구,lamp_battery,서울특별시 광진구 천호대로112길 55 동주민센터,
광진구,lamp_battery,서울특별시 광진구 천호대로124길 62 초소옆,
광진구,lamp_battery,서울특별시 광진구 능동로30길 32-4 아리랑채 앞,
광진구,lamp_battery,서울특별시 광진구 뚝섬로47길 13 앞 정말공원내,
광진구,lamp_battery,서울특별시 광진구 자양로13길 37  동주민센터,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 639 농협담,
광진구,lamp_battery,서울특별시 광진구 자양로 55 자양,
광진구,lamp_battery,서울특별시 광진구 자양로19길 70 구자양1동주민센터,
광진구,lamp_battery,서울특별시 광진구 자양로 117 광진구청, 구청 후문 재활용 쓰레기장
광진구,lamp_battery,서울특별시 광진구 자양로 113 힐복합상가(사업체),
광진구,lamp_battery,서울특별시 광진구 자양로 109 현대홈시티,
광진구,lamp_battery,서울특별시 광진구 자양로21길 16-14 자양힐,
광진구,lamp_battery,서울특별시 광진구 뚝섬로46길 64  신자초등학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 610 평화전기조명,
광진구,lamp_battery,서울특별시 광진구 뚝섬로52길 71 자양 경남,
광진구,lamp_battery,서울특별시 광진구 뚝섬로52길 71  경남아파트 뒷담,
광진구,lamp_battery,서울특별시 광진구 뚝섬로54길 74 자양현대5차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로52마길 56 로얄동아,
광진구,lamp_battery,서울특별시 광진구 뚝섬로56길 72 자양현대2차(1),
광진구,lamp_battery,서울특별시 광진구 뚝섬로56길 72 자양현대2차(2),
광진구,lamp_battery,서울특별시 광진구 뚝섬로56길 7 성자초등학교,
광진구,lamp_battery,서울특별시 광진구 자양로5길 33 YM프라젠APT,
광진구,lamp_battery,서울특별시 광진구 자양로3길 46-3 강변연립,
광진구,lamp_battery,서울특별시 광진구 자양로3길 55 경남아너스빌,
광진구,lamp_battery,서울특별시 광진구 자양로3가길 28 동주민센터,
광진구,lamp_battery,서울특별 광진구 뚝섬로56가길 10 자양현대3차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로56가길 28 한솔리베르,
광진구,lamp_battery,서울특별시 광진구 자양로3가길 43 현대강변,
광진구,lamp_battery,서울특별시 광진구 자양로3길 7 광양중학교,
광진구,lamp_battery,서울특별시 광진구 자양로3가길 31 광양고등학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로58길 13  노인보호센터 앞,
광진구,lamp_battery,서울특별시 광진구 뚝섬로62길 24  언덕배기공원,
광진구,lamp_battery,서울특별시 광진구 자양로4나길 42  ,
광진구,lamp_battery,서울특별시 광진구 뚝섬로64길 71 양남초등학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로64길 45 광진중학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 718  한창빌라,1동 옆
광진구,lamp_battery,서울특별시 광진구 구의강변로 11 자양동한양,2동 옆
광진구,lamp_battery,서울특별시 광진구 뚝섬로46길 74 광진하나플러스,
광진구,lamp_battery,서울특별시 광진구 구의강변로1길 44 광진하우스토리,지하
광진구,lamp_battery,서울특별시 광진구 아차산로 262 더샵스타시티,
광진구,lamp_battery,서울특별시 광진구 능동로 42 신양초등학교,
광진구,lamp_battery,서울특별시 광진구 능동로 50 이튼타워리버2차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로33길 42 자양우성6차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로35길 32 자양우성3차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 561 동자초등학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 568 자양3동 주민센터,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 576 자양우성2차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로41길 33 자양중학교,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 553 자양우성5차,
광진구,lamp_battery,서울특별시 광진구 자양번영로 59 자양우성4차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 569 자양우성1차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 569 자양우성1차,
광진구,lamp_battery,서울특별시 광진구 뚝섬로 587 제일은행뒤,
광진구,lamp_battery,서울특별시 광진구 자양번영로3길 27 현대빌라,
광진구,lamp_battery,서울특별시 광진구 자양번영로1길 57 대원리버빌,
광진구,lamp_battery,서울특별시 광진구 자양번영로1길 31-10 태원강변,
광진구,lamp_battery,서울특별시 광진구 뚝섬로34길 9 자양2차현대,
광진구,lamp_battery,서울특별시 광진구 뚝섬로33길 20 한라,
광진구,lamp_battery,서울특별시 광진구 아차산로36길 39 자양7차우성,
광진구,lamp_battery,서울특별시 광진구 자양번영로3길 66 자양현대6차,
광진구,lamp_battery,서울특별시 광진구 능동로4길 41 자양7차현대홈타운,
광진구,lamp_battery,서울특별시 광진구 뚝섬로36길 19 자양8차현대홈타운,
광진구,lamp_battery,서울특별시 광진구 뚝섬로34길 32 자양9차현대홈타운,
광진구,lamp_battery,서울특별시 광진구 아차산로36길 13  금강kcc 아파트,
광진구,lamp_battery,서울특별시 광진구 뚝섬로34길 25-19 자양10차현대홈타운,
광진구,lamp_battery,서울특별시 광진구 능동로4길 78 우방리버파크,
광진구,lamp_battery,서울특별시 광진구 뚝섬로36길 75  강변아이파크,
광진구,lamp_battery,서울특별시 광진구 뚝섬로34길 67 광진트라팰리스,
광진구,lamp_battery,서울특별 광진구 능동로4길 38 이튼타워리버5차(1),
광진구,lamp_battery,서울특별 광진구 능동로4길 38 이튼타워리버5차(2),
광진구,lamp_battery,서울특별시 광진구 능동로 18 이튼타워3차 ,
광진구,lamp_battery,서울특별시 광진구 동일로18길 101 공영주차장,
광진구,lamp_battery,서울특별시 광진구 뚝섬로22길 89 신양중학교,
광진구,lamp_battery,서울특별시 광진구 능동로3길 77 신양주차장,
광진구,lamp_battery,서울특별시 광진구 능동로3길 53 한강극동,
광진구,lamp_battery,서울특별시 광진구 뚝섬로26길 58 동주민센터,
광진구,lamp_battery,서울특별시 광진구 능동로1길 15 한강우성,
광진구,lamp_battery,서울특별시 광진구 동일로2길 17 자양제2경로당,
광진구,lamp_battery,서울특별시 광진구 뚝섬로31길 27 경동그린빌라,
광진구,lamp_battery,서울특별시 광진구 뚝섬로31길 20 자양대동,
광진구,lamp_battery,서울특별시 광진구 능동로 19 한강현대,
광진구,lamp_battery,서울특별시 광진구 능동로3다길 13 한강아남,
광진구,lamp_battery,서울특별시 광진구 능동로3길 17 한강성원,
광진구,lamp_battery,서울특별시 광진구 뚝섬로24길 74 광진한화꿈에그린,
광진구,lamp_battery,서울특별시 광진구 동일로 354 진흥아르미,
광진구,lamp_battery,서울특별시 광진구 긴고랑로12길 49 동주민센터,
광진구,lamp_battery,서울특별시 광진구 면목로7길 22 ,
광진구,lamp_battery,서울특별시 광진구 긴고랑로17길 10 수호천사어린이집 옆건물,
광진구,lamp_battery,서울특별시 광진구 능동로 346 동주민센터,
광진구,lamp_battery,서울특별시 광진구 용마산로1길 84 대영APT주자창,
광진구,lamp_battery,서울특별시 광진구 천호대로113길 10 용마초등학교 뒷담,
광진구,lamp_battery,서울특별시 광진구 천호대로113길 10 용마초등학교,
광진구,lamp_battery,서울특별시 광진구 긴고랑로15길 32 삼민,
광진구,lamp_battery,서울특별시 광진구 능동로 415-1  중곡역2번출구앞,
광진구,lamp_battery,서울특별시 광진구 능동로 447 한국중앙교회,
광진구,lamp_battery,서울특별시 광진구 면목로12길 13 퍼시픽빌라,
광진구,lamp_battery,서울특별시 광진구 긴고랑로1길 55 중곡2차,
광진구,lamp_battery,서울특별시 광진구 동일로72길 17  중곡1차APT,
광진구,lamp_battery,서울특별시 광진구 용마산로33길 25 마을공원 공영주차장 옆,
광진구,lamp_battery,서울특별시 광진구 답십리로76길 12 ,
광진구,lamp_battery,서울특별시 광진구 동일로 459 중곡성원,
광진구,lamp_battery,서울특별시 광진구 동일로76가길 17 광덕,
광진구,lamp_battery,서울특별시 광진구 동일로76가길 28 동주민센터,
광진구,lamp_battery,서울특별시 광진구 용마산로24길 13 신향빌라입구,
광진구,lamp_battery,서울특별시 광진구 긴고랑로 131 동주민센터,
광진구,lamp_battery,서울특별시 광진구 긴고랑로 197-1 ,
광진구,lamp_battery,서울특별시 광진구 영화사로9가길 13-10 청룡빌라 앞,
광진구,lamp_battery,서울특별시 광진구 영화사로9길 28 하이츠빌라,
광진구,lamp_battery,서울특별시 광진구 용마산로8가길 80 대원외고,
광진구,lamp_battery,서울특별시 광진구 용마산로22길 26 대원여고,
광진구,lamp_battery,서울특별시 광진구 용마산로36길 60 보광빌라,
광진구,lamp_battery,서울특별시 광진구 용마산로 174 중곡에스케이,
광진구,lamp_battery,서울특별시 광진구 능동로13길 39 한아름쇼핑센타,
광진구,lamp_battery,서울특별시 광진구 군자로 9 화양초등학교,
광진구,lamp_battery,서울특별시 광진구 광나루로 346 브라운스톤,
광진구,lamp_battery,서울특별시 광진구 동일로 178 캠퍼스시티,
광진구,lamp_battery,서울특별시 광진구 동일로28길 48 옆 가중나무공원,
광진구,lamp_battery,서울특별시 광진구 능동로17길 39  동주민센터,
광진구,lamp_battery,서울특별시 광진구 군자로 38 구 동사무소 앞,
광진구,lamp_battery,서울특별시 광진구 동일로24길 5 화양현대,
광진구,lamp_battery,서울특별시 광진구 광나루로30길 80 구의중학교,
광진구,lamp_battery,서울특별시 광진구 광나루로30길 49 구의초등학교,
광진구,lamp_battery,서울특별시 광진구 능동로16길 56-6 ,
광진구,lamp_battery,서울특별시 광진구 광나루로 410 KCC파크타운,
