road_address,x,y
서울 서초구 남부순환로337가길 52,127.024472836692,37.4844551479495
서울 서초구 효령로68길 9-2,127.024061837213,37.4865582758887
서울 서초구 효령로68길 33,127.022869665344,37.4859194275467
서울 서초구 효령로68길 33,127.022869665344,37.4859194275467
서울 서초구 효령로68길 81,127.020673109863,37.4851864115381
서울 서초구 서초중앙로2길 41,127.019697673093,37.4843049414258
서울 서초구 서초중앙로 14,127.017864818801,37.4835986618593
서울 서초구 서초중앙로 26,127.016991752076,37.4846872089607
서울 서초구 서리풀4길 43,127.022944703675,37.4876401583213
서울 서초구 사임당로10길 39,127.016665546897,37.4871952119306
서울 서초구 사임당로17길 116,127.020271282125,37.4936046865102
서울 서초구 사임당로23길 53,127.021206010533,37.4932377224281
서울 서초구 서초대로64길 36,127.020811080799,37.4938495764766
서울 서초구 사임당로17길 90,127.018412341007,37.4926044223954
서울 서초구 사임당로17길 80,127.017396903983,37.4921497478129
서울 서초구 사임당로23길 58,127.021330996523,37.4925593316098
서울 서초구 사임당로 105,127.021239172023,37.4905455065109
서울 서초구 사임당로19길 10,127.020274541597,37.4910212277584
서울 서초구 사임당로 89,127.019467076129,37.4901915356166
서울 서초구 서초대로58길 10,127.017508995609,37.4942224982177
서울 서초구 서초중앙로 18,127.017348668302,37.4840476212544
서울 서초구 서초중앙로22길 25,127.015430187136,37.4934680144084
서울 서초구 서초중앙로 110,127.014522584596,37.4915904303325
서울 서초구 서초대로70길 51,127.024947759276,37.4920694663699
서울 서초구 서초대로74길 30,127.026804103993,37.4950903167306
서울 서초구 강남대로53길 11,127.02791641287,37.4939616380396
서울 서초구 사임당로 151,127.025692827371,37.4920676848724
서울 서초구 사임당로 137,127.024228216816,37.4916286631259
서울 서초구 사임당로 130,127.024919190839,37.4901482541858
서울 서초구 효령로77길 20,127.029487018686,37.4908753967204
서울 서초구 효령로72길 57,127.028483359749,37.4870103195509
서울 서초구 효령로74길 56,127.026010608049,37.4856391048424
서울 서초구 효령로74길 57,127.026455195706,37.4853309513845
서울 서초구 서초동 1343-8,127.026714094771,37.4871645349234
서울 서초구 서초대로74길 23,127.027090955824,37.4956119342423
서울 서초구 서운로 122,127.025950372638,37.494550443815
서울 서초구 서운로 138,127.025267395048,37.495994185
서울 서초구 명달로 10,127.006889490108,37.4786048879373
서울 서초구 명달로 112,127.004653740148,37.4870675416241
서울 서초구 명달로6길 31,127.006604037927,37.4813751470729
서울 서초구 효령로49길 57,127.009369806569,37.4863595198303
서울 서초구 명달로4길 30,127.007153494622,37.4799540435626
서울 서초구 명달로 20,127.006459606793,37.4794630335069
서울 서초구 반포대로21길 67,127.007868868136,37.4857895614081
서울 서초구 반포대로21길 74,127.006843351912,37.4859246864006
서울 서초구 반포대로5길 65,127.007855958768,37.4812829873481
서울 서초구 효령로 237,127.00999071947,37.4841930844235
서울 서초구 서초대로46길 62,127.011198870033,37.4897805778864
서울 서초구 서초대로40길 72,127.008097061739,37.4880884682091
서울 서초구 서초대로40길 72,127.008097061739,37.4880884682091
서울 서초구 남부순환로323길 38-15,127.014606684245,37.4827273836678
서울 서초구 남부순환로323길 38-15,127.014606684245,37.4827273836678
서울 서초구 반포대로 122,127.008559754356,37.4910908636013
서울 서초구 반포대로4길 24,127.013970818047,37.4815311010141
서울 서초구 명달로 97-14,127.002858153563,37.4862007387471
서울 서초구 반포대로 58,127.01165317407,37.4859598096289
서울 서초구 명달로 91,127.003473778036,37.4854397306457
서울 서초구 효령로53길 45,127.012932415371,37.4865276721133
서울 서초구 반포대로14길 71,127.01450471794,37.4869095170024
서울 서초구 남부순환로 2343-10,127.007800267381,37.4784806722252
서울 서초구 서초대로 240,127.00834349369,37.4915770626912
서울 서초구 효령로 197,127.004901860862,37.4842930566875
서울 서초구 명달로 38,127.005592671302,37.4809578519027
서울 서초구 남부순환로323길 56-18,127.014239122954,37.4833675051244
서울 서초구 반포대로23길 71,127.005488190209,37.4885112810148
서울 서초구 명달로6길 24,127.007200131238,37.4805391560681
서울 서초구 서운로21길 2,127.023220688907,37.4985298571843
서울 서초구 서초대로55길 13,127.015328357865,37.4959532750689
서울 서초구 사평대로56길 7,127.023519915144,37.5032072803982
서울 서초구 서초중앙로 188,127.013538045649,37.4973504144781
서울 서초구 서초대로 385,127.022070169919,37.4978709014595
서울 서초구 서운로 221,127.019869045005,37.5020971910471
서울 서초구 강남대로61길 23,127.024347163495,37.4982153593758
서울 서초구 서운로 194,127.023203781862,37.5005383834778
서울 서초구 잠원로 213-10,127.015019811489,37.5216472677844
서울 서초구 잠원로 157,127.010555575894,37.5177902865281
서울 서초구 신반포로33길 71,127.008268905076,37.5134945730579
서울 서초구 신반포로33길 66,127.008135647711,37.5144093716625
서울 서초구 신반포로33길 64,127.00868897427,37.5133110984744
서울 서초구 잠원로4길 33-9,127.00968600315,37.5130545951547
서울 서초구 나루터로 38,127.013982138807,37.5149680773796
서울 서초구 잠원로14길 3,127.015976218592,37.5203900630374
서울 서초구 잠원로14길 23,127.015469622326,37.5185371274161
서울 서초구 잠원로12길 4,127.012718534053,37.5181336260102
서울 서초구 잠원로 204,127.014332690543,37.5197884939794
서울 서초구 잠원로14길 41,127.014375722996,37.5164958621287
서울 서초구 잠원로 166-4,127.01107448217,37.5173027060542
서울 서초구 잠원로 166-17,127.01215814545,37.5173927899248
서울 서초구 잠원로 150,127.011351130063,37.516336894087
서울 서초구 잠원로8길 3,127.009773455219,37.5157991359805
서울 서초구 잠원로 136,127.009381568014,37.5153023542922
