road_address,x,y
서울 강남구 강남대로158길 21,127.020528102547,37.5192707642924
서울 강남구 강남대로152길 29,127.021697932358,37.5179477021889
서울 강남구 강남대로156길 28-1,127.021734421066,37.5185622698429
서울 강남구 도산대로17길 27,127.024172160674,37.5204853476667
서울 강남구 압구정로10길 32,127.021883587519,37.5215387058511
서울 강남구 도산대로19길 39,127.024549156771,37.5210702010102
서울 강남구 도산대로19길 16,127.025309375182,37.5198564796469
서울 강남구 압구정로36길 22,127.031443513188,37.5271405120994
서울 강남구 압구정로36길 55,127.031712469413,37.5256429747733
서울 강남구 압구정로50길 28,127.037303318538,37.5266478506594
서울 강남구 논현로154길 12,127.029240589342,37.5215173816332
서울 강남구 도산대로49길 11,127.037096490732,37.5236243325128
서울 강남구 도산대로87길 33,127.050252616249,37.5268240619851
서울 강남구 도산대로101길 29,127.052978287839,37.5270240644958
서울 강남구 삼성로135길 42,127.044715764538,37.520125172379
서울 강남구 압구정로71길 9,127.045153024716,37.5282818704161
서울 강남구 선릉로 742,127.043739258782,37.5213890143821
서울 강남구 학동로20길 25,127.028534514417,37.5115038006292
서울 강남구 학동로20길 25,127.028534514417,37.5115038006292
서울 강남구 학동로25길 27,127.02814788846,37.515349018254
서울 강남구 논현로115길 18-6,127.031241240549,37.5089730950412
서울 강남구 강남대로118길 52,127.027255087154,37.5072555053766
서울 강남구 논현로115길 28,127.030502144962,37.5084995399043
서울 강남구 강남대로122길 52,127.027167165978,37.5090120345961
서울 강남구 학동로12길 43,127.027704703746,37.5101230286607
서울 강남구 강남대로112길 41,127.027654780001,37.5063234128444
서울 강남구 논현로111길 3,127.033209902988,37.507671687213
서울 강남구 논현로119길 16,127.030841576053,37.5107246628828
서울 강남구 논현로115길 20,127.030891899929,37.5087836155224
서울 강남구 논현로113길 7,127.032505523994,37.5082284338541
서울 강남구 학동로43길 17,127.037204204847,37.5172831299803
서울 강남구 선릉로121길 15,127.041010618909,37.51369227095
서울 강남구 논현로136길 5-8,127.030447228084,37.5164211828866
서울 강남구 학동로43길 17,127.037204204847,37.5172831299803
서울 강남구 삼성로112길 27,127.053664736624,37.5159311494631
서울 강남구 영동대로118길 29,127.061524611765,37.5169694175002
서울 강남구 봉은사로105길 24,127.061860562778,37.5162828576033
서울 강남구 봉은사로109길 46,127.063111147702,37.5177539850345
서울 강남구 삼성로120길 52,127.054641620729,37.5187711146945
서울 강남구 영동대로114길 41,127.062788938785,37.5168801835234
서울 강남구 영동대로114길 63,127.064045973701,37.5179239516477
서울 강남구 영동대로114길 71-3,127.064576548844,37.5181226042668
서울 강남구 영동대로118길 12,127.060536614238,37.5160682037354
서울 강남구 영동대로118길 67,127.063702287822,37.5181459645021
서울 강남구 영동대로129길 40,127.054748828088,37.5173387401706
서울 강남구 삼성로51길 10-8,127.061147394002,37.497028482363
서울 강남구 삼성로57길 42,127.057616289079,37.4972943422839
서울 강남구 삼성로57길 46,127.057340419503,37.4972237475024
서울 강남구 삼성로57길 50,127.057028562197,37.4971174895984
서울 강남구 영동대로65길 24,127.064187680006,37.5023043321987
서울 강남구 역삼로87길 21,127.060471267831,37.50531420957
서울 강남구 선릉로64길 15,127.053460291574,37.4980997234978
서울 강남구 선릉로64길 15,127.053460291574,37.4980997234978
서울 강남구 도곡로 445,127.059038034124,37.4986301029887
서울 강남구 삼성로 307,127.06029257756,37.4994121734028
서울 강남구 삼성로 307,127.06029257756,37.4994121734028
서울 강남구 삼성로81길 22,127.05590048794,37.5043335543465
서울 강남구 삼성로75길 24,127.056225036711,37.5032283171527
서울 강남구 도곡로77길 23,127.05784954077,37.499729738243
서울 강남구 삼성로63길 32-18,127.057326884612,37.5002286097571
서울 강남구 역삼로7길 16,127.033283840382,37.4953732068069
서울 강남구 역삼로 117,127.032209017373,37.4938572903039
서울 강남구 도곡로3길 20-3,127.032984008707,37.4916605110336
서울 강남구 선릉로107길 19,127.04262861813,37.5088432135551
서울 강남구 언주로103길 11,127.039192234345,37.5065080079039
서울 강남구 봉은사로44길 76,127.043549024093,37.505294179608
서울 강남구 역삼동 663-19,127.038252484783,37.5053871952344
서울 강남구 논현로94길 29-7,127.038376139911,37.5034754018789
서울 강남구 논현로97길 30,127.033191706387,37.5028466288404
서울 강남구 논현로105길 33,127.031556614374,37.5055805472688
서울 강남구 역삼동 824-10,127.030746243372,37.4972489794406
서울 강남구 역삼로19길 35,127.037556349409,37.4974470341793
서울 강남구 도곡로21길 7,127.038871734914,37.4925927947727
서울 강남구 도곡로43길 25,127.046815005151,37.4959738258689
서울 강남구 언주로81길 39,127.040520027302,37.4994033108271
서울 강남구 언주로75길 16,127.043045465065,37.4987088230266
서울 강남구 언주로69길 15,127.044107705464,37.4962228247183
서울 강남구 논현로72길 16,127.040910178151,37.4956623778101
서울 강남구 논현로66길 25,127.042321649446,37.4946043689079
서울 강남구 선릉로69길 19,127.050691041401,37.4981263526043
서울 강남구 논현로57길 38,127.038004388906,37.4909627943056
서울 강남구 강남대로58길 49,127.035995188437,37.4903533513614
서울 강남구 강남대로54길 20,127.034258694261,37.4883719210043
서울 강남구 강남대로54길 9,127.033379827517,37.4884675893127
서울 강남구 강남대로54길,127.033376253409,37.488312797172
서울 강남구 강남대로48길 8,127.033843621425,37.486650214357
서울 강남구 남부순환로361길 6,127.037570654332,37.4855940073542
서울 강남구 남부순환로363길 19,127.03679299115,37.4863219964306
서울 강남구 남부순환로359길 30,127.035996596415,37.4866894926748
서울 강남구 남부순환로378길 34-9,127.046406996821,37.4837230766034
