road_address,x,y
서울 강서구 양천로67가길 63,126.870965709884,37.5537713605699
서울 강서구 공항대로75길 42,126.875372931127,37.548462550483
서울 강서구 양천로77길 21,126.876820566738,37.5502839954393
서울 강서구 공항대로 615,126.873319234701,37.5473371806653
서울 강서구 공항대로53가길 55,126.858909826177,37.5558286920144
서울 강서구 공항대로53가길 10,126.85932478953,37.5544077742939
서울 강서구 등촌로 143,126.862503524329,37.5426582697335
서울 강서구 등촌로39마길 3,126.859907111705,37.5466398842899
서울 강서구 화곡로63길 96,126.847918503729,37.5588877147909
서울 강서구 까치산로 59,126.846082254869,37.5443799981872
서울 강서구 초록마을로5길 29,126.847663387088,37.5440482285823
서울 강서구 곰달래로 79,126.841592468912,37.5305085792254
서울 강서구 강서로31길 48,126.839455478388,37.5403655143855
서울 강서구 강서로15길 47,126.84344956439,37.5320901489733
서울 강서구 월정로30길 96,126.841098745284,37.535468012042
서울 강서구 강서로33가길 17,126.838413904522,37.5425263107981
서울 강서구 화곡로15길 18,126.834354253618,37.5409568223416
서울 강서구 화곡동 1008-32,126.834765865715,37.547687856853
서울 강서구 곰달래로57가길 26,126.860801461604,37.5346853130762
서울 강서구 곰달래로53길 133,126.855580480504,37.5367053925125
서울 강서구 화곡로 302,126.849532173376,37.5509655144007
서울 강서구 화곡로 312,126.850076496744,37.5518166582941
서울 강서구 곰달래로25길 45,126.848330353668,37.5326957734345
서울 강서구 초록마을로34길 43,126.845338315085,37.5376658628141
서울 강서구 우현로 67,126.837397413812,37.547542034391
서울 강서구 우장산로2길 72,126.836865778285,37.5515938080953
서울 강서구 강서로47길 54,126.833177427574,37.5531162952955
서울 강서구 강서로47나길 39,126.834910789168,37.5509881434999
서울 강서구 허준로 30,126.844704641864,37.5694881576939
서울 강서구 허준로 93,126.851271247021,37.567398916698
서울 강서구 송정로 45,126.810074279462,37.5587828080206
서울 강서구 방화대로 241,126.814966842188,37.5621775096278
서울 강서구 방화대로 330,126.81705095373,37.5703425089832
서울 강서구 개화동로23길 26,126.807066711614,37.5666711903333
서울 강서구 개화동로13길 12-8,126.801600308383,37.5774662163961
서울 강서구 개화동로5길 9-35,126.798949838995,37.5826740634692
