road_address,x,y
서울 성동구 홍익동 369,127.031695537881,37.5655554381582
서울 성동구 행당로9길 9,127.029349768821,37.558221031055
서울 성동구 고산자로 177,127.033577643563,37.5557304486542
서울 성동구 행당로 79,127.027507006183,37.5582053468995
서울 성동구 행당로8길 8,127.030951065096,37.5572723225298
서울 성동구 행당로 99,127.029698118524,37.5587641551288
서울 성동구 독서당로 441,127.03195392433,37.554105048915
서울 성동구 행당로 82,127.027399715208,37.5548088817349
서울 성동구 고산자로 177,127.033577643563,37.5557304486542
서울 성동구 행당로8길 8,127.030951065096,37.5572723225298
서울 성동구 행당로 79,127.027507006183,37.5582053468995
서울 성동구 행당로 82,127.027399715208,37.5548088817349
서울 성동구 독서당로 424,127.033402425732,37.5531392287939
서울 성동구 독서당로 424,127.033402425732,37.5531392287939
서울 성동구 행당로 15,127.021649440821,37.5548599913783
서울 성동구 금호로 100,127.026092251137,37.554531760698
서울 성동구 금호로 140,127.021929323445,37.553725583492
서울 성동구 독서당로 343,127.027007919852,37.5498117662458
서울 성동구 행당로 31,127.02301680029,37.5559954402591
서울 성동구 무수막18길 1,127.020911095302,37.5532100369951
서울 성동구 금호로13길 28,127.019049746853,37.5530454693373
서울 성동구 금호산길 16,127.019832573202,37.5497471462464
서울 성동구 금호산2길 53,127.025277501338,37.5487619454346
서울 성동구 금호산2길 16,127.021390798268,37.5487683897909
서울 성동구 독서당로46길 26,127.022352437634,37.547178849837
서울 성동구 동호로2길 18-1,127.018102574143,37.5476699014241
서울 성동구 매봉길 24,127.015755062829,37.547255958703
서울 성동구 동호로 93,127.01540195659,37.5475920778648
서울 성동구 동호로 84,127.016878646525,37.5467913384974
서울 성동구 금호로 17,127.024072726848,37.5468826236179
서울 성동구 금호로 17,127.024072726848,37.5468826236179
서울 성동구 금호로 17,127.024072726848,37.5468826236179
서울 성동구 금호로 15,127.022724633668,37.5438567048439
서울 성동구 금호로 15,127.022724633668,37.5438567048439
서울 성동구 금호로 15,127.022724633668,37.5438567048439
서울 성동구 금호로 40,127.025532888335,37.5467055409212
서울 성동구 금호로 40,127.025532888335,37.5467055409212
서울 성동구 금호로 40,127.025532888335,37.5467055409212
서울 성동구 금호로 40,127.025532888335,37.5467055409212
서울 성동구 금호로3길 10,127.024687600948,37.5474489546683
서울 성동구 뚝섬로5길 17,127.050261708117,37.5422272066323
서울 성동구 둘레길 21,127.046650629806,37.537662691024
서울 성동구 뚝섬로 310,127.045773499507,37.5407784221481
서울 성동구 뚝섬로 311,127.045778906465,37.5416640127033
서울 성동구 왕십리로 66-15,127.045947076305,37.5422582467472
서울 성동구 왕십리로 80,127.045681209677,37.5439992610431
서울 성동구 뚝섬로3길 18,127.049688457046,37.5420323828235
서울 성동구 왕십리로14길 13,127.045510621524,37.5489229257534
서울 성동구 상원6길 18,127.050063175787,37.549073171885
서울 성동구 아차산로9길 17,127.05814040896,37.5456541451403
서울 성동구 아차산로13길 47,127.061819868449,37.5475683403418
서울 성동구 연무장7길 15,127.054756266651,37.5442302020448
서울 성동구 성수이로18길 31,127.06061547118,37.5419531271509
서울 성동구 광나루로2길 35,127.055245559476,37.5482232014778
서울 성동구 동일로43길 13,127.069568506983,37.5545330698569
서울 성동구 송정14길 19,127.06854684673,37.5510110359564
서울 성동구 송정길 36,127.063889274933,37.5490542468715
서울 성동구 송정길 92,127.067649363421,37.5529347338177
서울 성동구 동일로 237,127.068702120931,37.5525009261755
서울 성동구 동일로 263,127.071436032611,37.5562716907636
서울 성동구 무학봉길 69,127.030513042882,37.5610827530292
서울 성동구 무학봉길 69,127.030513042882,37.5610827530292
서울 성동구 난계로 100,127.024651500492,37.5615293048656
서울 성동구 왕십리로31나길 18,127.028087268049,37.5630312195883
서울 성동구 왕십리로31길 20,127.026759027395,37.5629844960873
서울 성동구 무학봉길 76,127.030941763368,37.5607789154405
서울 성동구 무학봉길 49,127.028045292728,37.5615648576502
서울 성동구 난계로 73,127.023298446358,37.5594875603578
서울 성동구 난계로 84,127.024079949145,37.5591314196289
서울 성동구 무학봉길 35,127.026874753169,37.5606055683506
서울 성동구 난계로 114-31,127.025952317395,37.5612312466825
서울 성동구 마조로16길 37,127.044731719643,37.566155786971
서울 성동구 마장로42길 16,127.046038485838,37.56504066245
서울 성동구 마장로42길 16,127.046038485838,37.56504066245
서울 성동구 마장로42길 16,127.046038485838,37.56504066245
서울 성동구 마장로42길 16,127.046038485838,37.56504066245
서울 성동구 마장로35길 104,127.044660078728,37.5692027112619
서울 성동구 마조로15가길 23,127.040388382695,37.5646371921494
서울 성동구 마장로44길 7,127.045600557501,37.5668901266209
서울 성동구 마장로39길 43,127.043291626678,37.5683377246871
서울 성동구 마장로 262,127.039358530966,37.5653568952724
서울 성동구 마조로15가길 12,127.041238852969,37.5643978638552
서울 성동구 마장로35길 104,127.044660078728,37.5692027112619
서울 성동구 마장로35길 108,127.044699921384,37.5686316452266
서울 성동구 마조로 57,127.039890384629,37.5629874570199
서울 성동구 마조로 57,127.039890384629,37.5629874570199
서울 성동구 마장로 271,127.040280824419,37.566472647931
서울 성동구 마장로 271,127.040280824419,37.566472647931
서울 성동구 살곶이길 50,127.04151713238,37.5696154330932
서울 성동구 마장로37길 7,127.038684519978,37.5669385461453
서울 성동구 청계천로 546,127.036903782819,37.5717149328125
서울 성동구 마장로46길 14,127.046078085219,37.5666679358367
서울 성동구 마장로46길 14,127.046078085219,37.5666679358367
서울 성동구 마장로27길 12,127.034211770302,37.567147246137
서울 성동구 사근동 223-22,127.045299995875,37.5614025445221
