road_address,x,y
서울 서대문구 홍제원6안길 7,126.948076058494,37.586762547675
서울 서대문구 통일로 348,126.952833216748,37.5812594760103
서울 서대문구 통일로 348,126.952833216748,37.5812594760103
서울 서대문구 통일로 348,126.952833216748,37.5812594760103
서울 서대문구 세무서길 106-12,126.948428268337,37.5922065879183
서울 서대문구 세무서2길 64,126.949889409294,37.5889470671785
서울 서대문구 세무서8길 49,126.949064950584,37.59038541882
서울 서대문구 문화촌길 6-37,126.949722441377,37.5934357387515
서울 서대문구 세검정로3길 63,126.946823358786,37.5938005411631
서울 서대문구 세검정로 134,126.951908917839,37.5946849738052
서울 서대문구 세검정로4길 32,126.949691080182,37.5937665695472
서울 서대문구 세무서길 39,126.945620810785,37.5899520367618
서울 서대문구 세무서길 97,126.946790164731,37.5919163721082
서울 서대문구 세검정로4가길 29,126.951135962637,37.5943821934622
서울 서대문구 세검정로4길 91,126.952020925753,37.5918307675351
서울 서대문구 홍지문2길 19,126.955767517395,37.5966532570834
서울 서대문구 세검정로1길 95,126.945620839841,37.5958254221961
서울 서대문구 홍은중앙로 13,126.945420523988,37.5935054567208
서울 서대문구 통일로 484,126.942941762759,37.5916067956367
서울 서대문구 홍은중앙로 156,126.949751712505,37.603958334282
서울 서대문구 홍은중앙로 149,126.947316383872,37.6038962752581
서울 서대문구 포방터길 154,126.950469072999,37.6035333701661
서울 서대문구 포방터10길 33,126.951392730744,37.6024550886221
서울 서대문구 홍은중앙로 81,126.94664554837,37.5984516484115
서울 서대문구 홍은중앙로 85,126.947145325465,37.5988529944452
서울 서대문구 홍은중앙로1길 33,126.945084574429,37.5971944103163
서울 서대문구 세검정로1길 93,126.945544019326,37.5944921897087
서울 서대문구 통일로48가길 37,126.942113400101,37.5948048229034
서울 서대문구 통일로48나길 32,126.941120785813,37.5969788744966
서울 서대문구 홍은중앙로 125,126.949180903772,37.6015271279002
서울 서대문구 세검정로1길 35,126.944095146891,37.5936685465971
서울 서대문구 포방터2길 79,126.951356810166,37.5960532634769
서울 서대문구 홍지문2길 43,126.956000437288,37.5976249730503
서울 서대문구 연희로41나길 1,126.933528776961,37.5918572111098
서울 서대문구 가좌로2길 60,126.926707064504,37.5855453247228
서울 서대문구 모래내로 334,126.934150447819,37.5801082528102
서울 서대문구 연희로39나길 2,126.931877922663,37.5864971675564
서울 서대문구 연희로 377,126.939320310319,37.5910066406383
서울 서대문구 모래내로 309,126.931490316771,37.5788948121773
서울 서대문구 모래내로 319,126.93253214162,37.5799383125545
