road_address,x,y
서울 서대문구 간호대로1길 5,126.948838416459,37.5962936643771
서울 서대문구 세검정로3길 28,126.945981864393,37.592646709391
서울 서대문구 세검정로3길 69-6,126.947403532081,37.5943178802248
서울 서대문구 간호대로 25-40,126.947095560874,37.5963683991067
서울 서대문구 간호대로4길 16,126.947980238814,37.5977118998944
서울 서대문구 간호대로 48,126.946905642773,37.5975156360151
서울 서대문구 세검정로 78-10,126.949140376489,37.5946860657793
서울 서대문구 세검정로4가길 13-20,126.949805566694,37.5947637457116
서울 서대문구 세무서10길 29,126.948768714771,37.5912638480497
서울 서대문구 세무서10길 56,126.947832227372,37.5907517644447
서울 서대문구 세무서8길 41,126.948756413529,37.5902138264557
서울 서대문구 세무서길 106-41,126.948024667713,37.5924449034419
서울 서대문구 세검정로4길 42,126.950098693012,37.5934574321253
서울 서대문구 문화촌1길 38,126.95144177661,37.5921574105837
서울 서대문구 세검정로4길 100-26,126.952430606933,37.5909086778731
서울 서대문구 세검정로4길 127,126.953254547369,37.5907478195602
서울 서대문구 세검정로4길 145-11,126.953889597211,37.5904442547851
서울 서대문구 세검정로4길 51,126.950591425383,37.5933594313133
서울 서대문구 세검정로4다길 14,126.950702000035,37.5939528706906
서울 서대문구 세무서길 27,126.945417022507,37.5893075530003
서울 서대문구 통일로40길 47,126.945111321464,37.591150390819
서울 서대문구 통일로40길 28,126.944281294671,37.5903330723492
서울 서대문구 세무서3길 19,126.944693314492,37.589887725466
서울 서대문구 세무서2길 30,126.947195462672,37.5886361315586
서울 서대문구 통일로36길 43,126.948132217078,37.5883926482381
서울 서대문구 홍제원길 45,126.948670118942,37.5874348579625
서울 서대문구 홍제원길 26,126.948223730449,37.5868796515001
서울 서대문구 홍제원6안길 16,126.94863815461,37.5868278452736
서울 서대문구 홍제원6길 18,126.948371294736,37.5864976051013
서울 서대문구 홍제원6길 36,126.949058018149,37.586103629004
서울 서대문구 모래내로24길 38,126.943405598467,37.5828627049059
서울 서대문구 통일로39길 22-50,126.941496257794,37.5897714878393
서울 서대문구 통일로39길 22-31,126.942419341119,37.588356933213
서울 서대문구 통일로39길 38-8,126.942432482381,37.5877593112723
서울 서대문구 통일로39길 68,126.94132153781,37.5873366491927
서울 서대문구 통일로39길 80-1,126.940749273108,37.5869620008698
서울 서대문구 통일로39길 90,126.940286029288,37.5864658610291
서울 서대문구 통일로39길 102,126.940640165726,37.5860590611995
서울 서대문구 통일로39길 109,126.941104343843,37.5859439666289
서울 서대문구 통일로39길 114,126.941096289539,37.5856765479242
서울 서대문구 통일로39길 104,126.940774427781,37.585936954011
서울 서대문구 통일로39다길 38,126.94127447522,37.5867123279519
서울 서대문구 통일로39길 59-16,126.941181207662,37.5868228333215
서울 서대문구 통일로37나길 52,126.941854455426,37.5863389733716
서울 서대문구 통일로37나길 45,126.942203728286,37.5863533805913
서울 서대문구 통일로37나길 40,126.942308683814,37.5866461644876
서울 서대문구 통일로37나길 14,126.943430853174,37.5871912676102
서울 서대문구 통일로37다길 18-6,126.942961897153,37.5862918511779
서울 서대문구 통일로37다길 28,126.943597135896,37.5857430913786
서울 서대문구 통일로37길 36,126.943902808612,37.5866737824339
서울 서대문구 통일로37가길 7-1,126.944620095324,37.5873917618291
서울 서대문구 통일로37가길 21,126.9445805733,37.586791231649
서울 서대문구 통일로37가길 27,126.944619839917,37.5865139245061
서울 서대문구 통일로35길 46,126.945486073007,37.5870014945164
서울 서대문구 통일로35길 29,126.94517999977,37.5862794773611
서울 서대문구 통일로 395,126.944491273195,37.5846147512232
서울 서대문구 모래내로24길 28,126.943592157396,37.5831881428874
서울 서대문구 모래내로24나길 6-24,126.943303095241,37.5821740264699
서울 서대문구 모래내로24길 30-27,126.943201160815,37.5831234442784
서울 서대문구 모래내로24다길 20,126.942743412153,37.5831489014437
서울 서대문구 모래내로24다길 35,126.941859521237,37.5836104987423
서울 서대문구 모래내로24다길 35-20,126.942129552099,37.5831577922261
서울 서대문구 모래내로24다길 19,126.942535945229,37.5830751894773
서울 서대문구 모래내로24나길 14,126.944494258037,37.5830344105643
서울 서대문구 모래내로24나길 22,126.94484183717,37.58317593934
서울 서대문구 모래내로24가길 30,126.944934674745,37.5839430883255
서울 서대문구 통일로19길 9,126.951198982204,37.5802393373514
서울 서대문구 송죽길 8,126.940022243474,37.5841863052353
서울 서대문구 송죽길 49,126.938316721806,37.5851749869788
서울 서대문구 송죽길 66,126.937806632256,37.5857685637535
서울 서대문구 모래내로24가길 24,126.94490284207,37.5838150423397
서울 서대문구 홍제내2길 56,126.937209987085,37.5868228599376
서울 서대문구 홍제내2길 66-9,126.936831573181,37.58752813528
서울 서대문구 홍제내길 152,126.937503534345,37.5886243701652
서울 서대문구 홍제내길 168,126.937853657192,37.5887177176409
서울 서대문구 홍제내4길 19,126.937557642693,37.5876906101722
서울 서대문구 홍제내길 120,126.936371290877,37.5875696040176
서울 서대문구 홍제내길 48,126.93632092288,37.5846271145316
서울 서대문구 홍제내길 12,126.937117008829,37.5832173068329
서울 서대문구 홍제내2길 13,126.936526054365,37.5851824168984
서울 서대문구 홍제내2마길 13,126.937145022626,37.584639539436
서울 서대문구 홍제내2마길 21,126.93746883759,37.5843534659225
서울 서대문구 홍제내2라길 17-7,126.937729230723,37.5839531121361
서울 서대문구 홍제내2바길 23,126.937986654982,37.5848081999903
서울 서대문구 홍제내2길 22,126.936905814419,37.5854202123335
서울 서대문구 송죽길 74,126.937527249879,37.5859884386747
서울 서대문구 모래내로24가길 10,126.944252849488,37.5832317945341
