road_address,x,y
서울 동작구 노량진로26길 16-31,126.954176617186,37.5113444673346
서울 동작구 노량진로28길 17,126.955347496832,37.5121059039591
서울 동작구 노량진로30길 30,126.955947415686,37.5119225045619
서울 동작구 노량진로32길 83,126.956702785916,37.510290794663
서울 동작구 만양로13길 10,126.944313726484,37.5101054929808
서울 동작구 만양로10길 15,126.946400903575,37.5095564853426
서울 동작구 만양로11길 22,126.945632895908,37.5083521218406
서울 동작구 만양로11길 4-10,126.945783196447,37.509151021673
서울 동작구 만양로11길 6,126.945947627134,37.5088673706678
서울 동작구 만양로12가길 1,126.947114897597,37.5108838966392
서울 동작구 만양로12가길 24,126.948341534761,37.5115370368864
서울 동작구 만양로12가길 56,126.948566613694,37.5115429015348
서울 동작구 만양로13가길 28,126.944509738385,37.5088815705244
서울 동작구 만양로13길 17,126.944781195042,37.509943531628
서울 동작구 만양로13길 27,126.944922460836,37.5094842654712
서울 동작구 만양로14다길 23,126.945777695571,37.5106576788829
서울 동작구 만양로14바길 21-4,126.946941401988,37.5111907009116
서울 동작구 만양로14바길 36,126.946512578091,37.5107673057691
서울 동작구 만양로14바길 4,126.946654836094,37.5120796828301
서울 동작구 만양로14아길 7,126.947577628035,37.5121581229382
서울 동작구 만양로8길 11,126.9475813662,37.5085918589197
서울 동작구 만양로8길 33,126.946959341185,37.5093358110956
서울 동작구 만양로8길 68,126.945805667761,37.5104527132174
서울 동작구 장승배기로16길 135,126.94312814235,37.5105778653342
서울 동작구 장승배기로16길 159,126.944295955442,37.5108847633157
서울 동작구 장승배기로20다길 6-1,126.941550097484,37.5097024899892
서울 동작구 장승배기로22길 5,126.940568193014,37.5097611960328
서울 동작구 장승배기로24가길 34,126.941962330089,37.5109129224021
서울 동작구 장승배기로24길 16-1,126.940734267892,37.5099995951621
서울 동작구 장승배기로24길 3,126.940538789541,37.5106120898296
서울 동작구 장승배기로24길 61,126.94214607727,37.5111244782559
서울 동작구 장승배기로24나길 8,126.941159512955,37.5103241693577
서울 동작구 장승배기로26길 45,126.942112491779,37.5114081880501
서울 동작구 장승배기로26길 68-3,126.943158782388,37.5108914296028
서울 동작구 장승배기로28길 36,126.942449839262,37.5122100664315
서울 동작구 장승배기로28길 36,126.942449839262,37.5122100664315
서울 동작구 노량진로6길 38-1,126.935652049613,37.5112847414273
서울 동작구 노량진로6길 57-4,126.936302653628,37.5106019525966
서울 동작구 노량진로6길 63,126.936344121172,37.5103852833984
서울 동작구 노량진로6길 65,126.936385602559,37.5102852942571
서울 동작구 노량진로6길 76-6,126.936282763494,37.5095181236258
서울 동작구 노량진로6다길 32,126.935745523486,37.509249783756
서울 동작구 노량진로6다길 39,126.936116553199,37.5089256233477
서울 동작구 노량진로6다길 8,126.935927617533,37.5101791787026
서울 동작구 노량진로8가길 17,126.936243800128,37.5122430099559
서울 동작구 노량진로8길 64,126.938806623114,37.5120796619088
서울 동작구 노량진로8나길 97,126.936242080796,37.508413470023
서울 동작구 노량진로8나길 59,126.93714582591,37.5099632317416
서울 동작구 등용로4길 66,126.934826983477,37.5083690891123
서울 동작구 등용로4길 80,126.934919798405,37.5089385752244
서울 동작구 등용로4길 42,126.935257832967,37.5074024578231
서울 동작구 장승배기로13길 57,126.937634247867,37.5072008300957
서울 동작구 장승배기로17길 19,126.938761906527,37.5070048208066
서울 동작구 장승배기로17길 31,126.938436187003,37.5065807286693
서울 동작구 장승배기로19길 61,126.936811598469,37.5086253319495
서울 동작구 장승배기로27길 22,126.939097649876,37.5115224511295
서울 동작구 장승배기로27길 50,126.939355642308,37.5104097534356
서울 동작구 장승배기로13길 40,126.937559141967,37.5068020957434
서울 동작구 장승배기로19가길 36,126.937697738481,37.5093285862526
서울 동작구 장승배기로19길 49,126.937004545363,37.5082289028399
서울 동작구 장승배기로19나길 23,126.936988736833,37.5075254799772
서울 동작구 장승배기로19다길 13,126.937456091427,37.5087198299406
서울 동작구 장승배기로19라길 43,126.935780886032,37.5070507207379
서울 동작구 장승배기로19라길 6,126.93666222667,37.5081802457308
서울 동작구 장승배기로27길 13,126.939278976958,37.5117812227912
서울 동작구 장승배기로16길 17,126.940937699681,37.5068967269383
서울 동작구 장승배기로16길 47,126.942281742731,37.5070922786777
서울 동작구 장승배기로16길 6,126.940222102835,37.5067713074868
서울 동작구 장승배기로18나길 11,126.942342743024,37.507629487578
서울 동작구 장승배기로20길 54,126.942707641265,37.5096567454673
서울 동작구 상도로 280,126.947936181549,37.502385081191
서울 동작구 상도로38길 22,126.947353539977,37.5017199708497
서울 동작구 상도로38길 43,126.948326884716,37.5012854851228
서울 동작구 상도로38길 52,126.948558961658,37.5009367169407
서울 동작구 상도로38길 57,126.948953223834,37.5008972437069
서울 동작구 상도로38길 93,126.948764516701,37.5001741948385
서울 동작구 상도로39길 16,126.949138414534,37.5031417288449
서울 동작구 상도로39길 42,126.949654137966,37.5029536396043
서울 동작구 상도로39길 47,126.950120590613,37.5030443885423
서울 동작구 상도로41가길 4,126.950285032811,37.502357260873
서울 동작구 상도로41길 50,126.951748727862,37.5024657181786
서울 동작구 상도로41다길 15,126.950977133361,37.5029214895429
서울 동작구 상도로41라길 21,126.950706736437,37.5039370805371
서울 동작구 상도로47길 116-4,126.951886760629,37.5043125655024
서울 동작구 상도로47길 32,126.952332826024,37.5005542912802
서울 동작구 상도로47나길 30,126.952400874661,37.5000699378948
서울 동작구 상도로47바길 30,126.953674863526,37.5033110918788
서울 동작구 상도로47바길 41,126.953504443807,37.5036534971212
서울 동작구 상도로47바길 7,126.952289836531,37.5034218147946
