        영등포구 의류 정거장 설치 적합장소 조사 결과 제출 서식(영등포동/17개),,,,,
17,영등포본동,영신로17길 15,NaN,1,"관리단체: 영등포지역자활센터 관리번호: 영등포본동-색상: 사키아오렌지"
18,영등포본동,신길로 60다길 11,NaN,1,"관리단체: 영등포지역자활센터 관리번호: 영등포본동-색상: 라이트그린썸머"
1,당산제1동,당산로27길 18,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 코발트블루"
2,당산제1동,당산로27길 7,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 라이트그린썸머"
3,당산제1동,양산로17길 6,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 노랑"
4,당산제1동,당산로14길 10-1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 코발트블루"
5,당산제1동,영등포로27길 21-4,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 노랑"
6,당산제1동,당산로10길 21,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 사키아오렌지"
7,당산제1동,양산로25길 3-1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 코발트블루"
8,당산제1동,양산로23길 11,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 라이트그린썸머"
9,당산제1동,국회대로36길 16-6,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 사키아오렌지"
10,당산제1동,당산로32길 7-4,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-색상: 코발트블루"
11,당산제1동,국회대로38길 15,수자인 공인중개사 사무소 앞 전봇대 옆,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-6 색상: 코발트블루"
12,당산제1동,선유동1로 20-10,천부교당산교회 맞은편 전봇대 옆,1,"관리업체: 영등포지역자활센터 관리번호: 당산제1동-16 색상: 사키아오렌지"
1,당산제2동,버드나루로23길 11,옹진장학관 앞,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 사키아오렌지"
2,당산제2동,버드나루로23길 23,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 코발트블루"
3,당산제2동,당산로40길 4 ,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 노랑"
4,당산제2동,당산로40길 12 ,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 사키아오렌지"
5,당산제2동,당산로36길9-6,텔레큐브 앞,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 라이트그린썸머"
6,당산제2동,당산로36길13,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 노랑"
7,당산제2동,당산로36길15-3,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 사키아오렌지"
8,당산제2동,당산로35길8,버즈소커피 옆,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 코발트블루"
9,당산제2동,당산로37길8-1,숯불구이 먹으면 돼지 식당 옆,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동- 색상: 라이트그린썸머"
10,당산제2동,당산로50가길 9 ,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 노랑"
11,당산제2동,당산로50길 18,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 코발트블루"
12,당산제2동,당산로46가길 7 ,당산이레오피스텔 앞,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 노랑"
13,당산제2동,당산로50길 9,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 라이트그린썸머"
14,당산제2동,당산로50길 7-5,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 사키아오렌지"
15,당산제2동,양평로12가길 2 ,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 코발트블루"
16,당산제2동,당산로49길 20-1 ,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 당산제2동-색상: 노랑"
1,도림동,도영로11길 3,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 코발트블루"
2,도림동,도영로11길 8-8,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 사키아오렌지"
3,도림동,도영로7길 12-7,주소지 앞 (현재설치되어있음),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 라이트그린썸머"
4,도림동,도신로15길 36,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 노랑"
5,도림동,도림로113길 3,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 코발트블루"
6,도림동,도신로 15나길 13-9,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 라이트그린썸머"
7,도림동,도신로 19길 6,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 사키아오렌지"
8,도림동,도림로108가길 2,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 노랑"
9,도림동,도림로 112길 6,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 코발트블루"
10,도림동,도신로 15가길 2,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 사키아오렌지"
11,도림동,도림동 147-75,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 라이트그린썸머"
12,도림동,도신로 29가길 12,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 코발트블루"
13,도림동,영신로 9다길 3,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 사키아오렌지"
14,도림동,영신로1길 8-5,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 라이트그린썸머"
15,도림동,도림로 112길 18,현재설치되어있음,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 도림동-색상: 노랑"
1,문래동,도림로 141길 17,기존 설치 장소,1,"관리업체: 영등포지역자활센터 관리번호: 문래동-1 색상: 사키아오렌지"
2,문래동,경인로 77길 54,기존 설치 장소,1,"관리업체: 영등포지역자활센터 관리번호: 문래동-색상: 코발트블루"
3,문래동,영등포로20길 22-8 앞 인도,"영등포로20길 22-8 앞 이면도로 건너편 인도",1,"관리업체: 영등포지역자활센터 관리번호: 문래동-색상: 사키아오렌지"
4,문래동,선유로 28,기존 설치 장소,1,"관리업체: 영등포지역자활센터 관리번호: 문래동-색상: 라이트그린썸머"
5,문래동,선유로3길 21,"선유로3길 21과  선유로9나길 24-3 사이 CCTV 옆",1,"관리업체: 영등포지역자활센터 관리번호: 문래동-5 색상: 코발트블루"
1,양평제1동,선유로24길3-3,선유지역아동센터앞(구 양남시장뒷편),1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 사키아오렌지"
2,양평제1동,선유서로30길30,창건에드웰아파트 뒷편,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 라이트그린썸머"
3,양평제1동,선유서로30길15,대오기공옆 전봇대,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 코발트블루"
4,양평제1동,선유서로24길21,양평1동어린이집 맞은편 전봇대옆,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 노랑"
5,양평제1동,선유서로103-3,소부장식당앞,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 사키아오렌지"
6,양평제1동,선유서로25길16,엘림중화요리맞은편,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 라이트그린썸머"
7,양평제1동,영등포로3길 16,"영등포로3길 16의 기존 설치 위치에서 맞은편쪽으로 10미터 이동 재배치",1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 코발트블루"
8,양평제1동,양산로5,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 라이트그린썸머"
9,양평제1동,양산로3길,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 노랑"
10,양평제1동,선유서로31길 1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 사키아오렌지"
11,양평제1동,선유서로127-1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 코발트블루"
12,양평제1동,선유서로34길 11-2,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 양평제1동-색상: 라이트그린썸머"
1,양평2동 ,양평로28사길 9 ,아트리버빌J동 앞 나무 옆  ,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 라이트그린썸머"
2,양평2동 ,양평로28사길 31 ,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
3,양평2동 ,양평로28가길 50,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 코발트블루"
4,양평2동 ,양평로30나길 12,에스하임 앞,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 사키아오렌지"
5,양평2동 ,양평로28길 33 ,아트리버빌 K동 인근,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
6,양평2동 ,양평로22사길 35 ,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 라이트그린썸머"
7,양평2동 ,양평로24길 32,선유도 리버빌B동 인근,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 코발트블루"
8,양평2동 ,양평로22바길 6 ,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
9,양평2동,선유로53길 34-1,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 사키아오렌지"
10,양평2동,선유로53길 34-14,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 라이트그린썸머"
11,양평2동,선유로53길 19-1,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 코발트블루"
12,양평2동,양평로18길 19,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
13,양평2동,선유로55길 5,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 사키아오렌지"
14,양평2동,선유로227-5,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
15,양평2동,양평로18길 14,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 라이트그린썸머"
16,양평2동,선유로51길 29,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 코발트블루"
17,양평2동,양평로24길 16,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 노랑"
18,양평2동 ,양평로30나길 6 ,NaN,1대,"관리업체: 영등포지역자활센터 관리번호: 양평제2동-색상: 사키아오렌지"
1,신길1동,여의대방로49길 18,클린하우스 좌측(교체),1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 라이트그린썸머"
2,신길1동,여의대방로47다길 16-9,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 노랑"
3,신길1동,영등포로 84길 24-14,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 사키아오렌지"
4,신길1동,도신로62길 36,신길바른리움 앞(교체),1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 노랑"
5,신길1동,도신로 62길 26-1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 라이트그린썸머"
6,신길1동,도신로58길 34,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 노랑"
7,신길1동,도신로 56가길 1,NaN,1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 코발트블루"
8,신길1동,영등포로79길 9,지하보도 입구(교체),1,"관리업체: 영등포지역자활센터 관리번호: 신길제1동-색상: 사키아오렌지"
1,신길3동,신길로39길 8 맞은편,클린하우스 우측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 라이트그린썸머"
2,신길3동,신길로39길 28 맞은편,클린하우스 좌측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 노랑"
3,신길3동,신길로41길 34,도림초등학교 담장 쪽(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 코발트블루"
4,신길3동,신길로41길 28 맞은편,도림초등학교 담장 쪽(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 사키아오렌지"
5,신길3동,신길로41다길 4 맞은편,클린하우스 좌측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 라이트그린썸머"
6,신길3동,신길로41나길 11,재활용 정거장 우측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 노랑"
7,신길3동,신길로41길 13 아래쪽,재활용 정거장 뒷편(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 코발트블루"
8,신길3동,가마산로61다길 9 맞은편,클린하우스 우측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 사키아오렌지"
9,신길3동,가마산로51길 6 맞은편,클린하우스 우측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 노랑"
10,신길3동,가마산로49길 2,클린하우스 좌측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 코발트블루"
11,신길3동,도신로24길 6-1 맞은편,재활용 정거장 좌측(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 노랑"
12,신길3동,가마산로61길 24-7,텃밭 아래쪽(기존 위치 유지),1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제3동-색상: 사키아오렌지"
1,신길4동,신길로 172-6,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 라이트그린썸머"
2,신길4동,신길로 42가길 13,우신초등학교 후문 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 사키아오렌지"
3,신길4동,도신로 52길 8-1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 노랑"
4,신길4동,신길로 42라길 11,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 코발트블루"
5,신길4동,신길로 42라길 1,한국어린이집 밑 주차장 앞쪽,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 라이트그린썸머"
6,신길4동,신길로 42길 30-1,길건너 아파트 보도 쪽 전봇대,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 코발트블루"
7,신길4동,신길로 38가길 8,동천교회 후문,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 사키아오렌지"
8,신길4동,신길로 38길 6,갤럭시오피스텔 재활용수거함 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 노랑"
9,신길4동,신길로 38나길 8 ,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 라이트그린썸머  "
10,신길4동,가마산로 77길 1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 노랑"
11,신길4동,가마산로 77길 14-1,재활용정거장 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 코발트블루"
12,신길4동,신길로 38길 3-14,삼성전자서비스센터 주차장쪽,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제4동-색상: 사키아오렌지"
1,신길5동,신길로13길 11,영등포종합사회복지관 별관 옆 클린하우스,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 노랑"
2,신길5동,도림로 215,GS25 앞 클린하우스,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 라이트그린썸머"
3,신길5동,가마산로48길 24,클린하우스,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 사키아오렌지"
4,신길5동,가마산로50길 9,클린하우스,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 코발트블루"
5,신길5동,도림로69길 22,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 사키아오렌지"
6,신길5동,대방천로 144,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-5색상: 노랑"
7,신길5동,신길로17길 4,신길5동우체국 골목길 재활용정거장,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 라이트그린썸머"
8,신길5동,신길로23길 12,신길5치안센터 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제5동-색상: 사키아오렌지"
1,신길6동,신길로 28길 6,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 코발트블루"
2,신길6동,신풍로 31-1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 노랑"
3,신길6동,대방천로 12길 11,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 라이트그린썸머"
4,신길6동,신길로 8길 9-18,클린하우스 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 사키아오렌지"
5,신길6동,여의대방로 1길 3,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 노랑"
6,신길6동,여의대방로 7길 9,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 코발트블루"
7,신길6동,신풍로 12가길 1-6,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 노랑"
8,신길6동,신풍로 14길 2,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-8색상: 코발트블루"
9,신길6동,신풍로 26길 3,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 라이트그린썸머"
10,신길6동,여의대방로 23길 8-1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 노랑"
11,신길6동,대방천로 169,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 사키아오렌지"
12,신길6동,신풍로 22길 10 ,신규 추가,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-7색상: 라이트그린썸머"
13,신길6동,"여의대방로  145 뒤(신풍로25길 6)",신규 추가,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-3 색상: 사키아오렌지"
14,신길6동,신풍로 19가길 13,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제6동-색상: 라이트그린썸머"
1,신길7동,여의대방로 43길 11-1,"신길7동 주민센터 앞 쪽, 주택 맞은편",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 라이트그린썸머"
2,신길7동,가마산로 88길 19-1,"맞은편, 행복할인마트 앞 쪽",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 노랑"
3,신길7동,가마산로 88길 13,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 사키아오렌지"
4,신길7동,여의대방로 43가길 17,"영동교회 인근, 주택 맞은편",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 코발트블루"
5,신길7동,여의대방로 45길 5,"주택 맞은편 (높은 경사진 도로 올라가는 곳)",1,"관리업체: 재활용의류협동조합 영등포지부관리번호: 신길제7동-색상: 라이트그린썸머"
6,신길7동,여의대방로 45길 15,"주택 맞은편, 영등포구 시설관리공단 주차장 인근",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 사키아오렌지"
7,신길7동,여의대방로 49길 15-1,주택 맞은편,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 노랑"
8,신길7동,여의대방로 55길 3,"성애병원 인근, 사랑약국 옆 쪽",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 노랑"
9,신길7동,여의대방로 53가길 2,주택 맞은편,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 코발트블루"
10,신길7동,여의대방로 53가길 10,주택 맞은편,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-7색상: 라이트그린썸머"
11,신길7동,여의대방로 53가길 26-1,주택 맞은편,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 사키아오렌지"
12,신길7동,여의대방로 47라길 16,"주택 옆 쪽(차 통행에 방해되지 않게 들어가있음)",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 신길제7동-색상: 코발트블루"
1,대림1동,디지털로69가길 1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 노랑"
2,대림1동,대림로22길 13,"대림동1차한신아파트 및 신대림신동아파밀리에아파트 중간도로 두번째 전봇대(거주자우선구역표지판) 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 코발트블루"
3,대림1동,도림로54길 5-3 ,"해당건물 옆 인도 (신대림신동아파밀리에아파트) 전봇대(전압기) 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 라이트그린썸머"
4,대림1동,도림로54길 7-5 ,"해당건물 옆 인도(신대림신동아파밀리에아파트) 전봇대(전압기) 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 사키아오렌지"
5,대림1동,도림로52길 7 ,"해당건물 옆 인도(신대림신동아파밀리에아파트) 전봇대(전압기) 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 노랑"
6,대림1동,디지털로70길 16-3,"해당 건물 옆 맞은편 (신대림2차신동아파밀리에아파트 103동) 인도 전봇대 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 라이트그린썸머"
7,대림1동,대림로 100,"대림어린이공원 클린하우스 옆 (종량제쓰레기 적치장 옆)",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 코발트블루"
8,대림1동,대림로10길 7,해당건물 옆 펜스 앞 전압기 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 사키아오렌지"
9,대림1동,디지털로64길 7,해당건물 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 라이트그린썸머"
10,대림1동,대림로22길 2,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제1동-색상: 사키아오렌지"
1,대림2동,대림로23길 25,동주민센터 우측 ,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 라이트그린썸머"
2,대림2동,디지털로56길 16,전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 노랑"
